"","iso_code","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed"
"8608","SYR","2020-09-28",4102,30,38.429,194,2,2.714
"8609","SYR","2020-09-29",4148,46,38.714,197,3,2.714
"8610","SYR","2020-09-30",4200,52,39.429,200,3,2.714
"8611","SYR","2020-10-01",4247,47,40.143,202,2,2.714
"8612","SYR","2020-10-02",4289,42,41.143,203,1,2.571
"8613","SYR","2020-10-03",4329,40,41.571,204,1,2.286
"8614","SYR","2020-10-04",4366,37,42,205,1,1.857
"8615","SYR","2020-10-05",4411,45,44.143,207,2,1.857
"8616","SYR","2020-10-06",4457,46,44.143,209,2,1.714
"8617","SYR","2020-10-07",4504,47,43.429,212,3,1.714
"8618","SYR","2020-10-08",4566,62,45.571,215,3,1.857
"8619","SYR","2020-10-09",4616,50,46.714,218,3,2.143
"8620","SYR","2020-10-10",4673,57,49.143,221,3,2.429
"8621","SYR","2020-10-11",4718,45,50.286,224,3,2.714
"8622","SYR","2020-10-12",4774,56,51.857,228,4,3
"8623","SYR","2020-10-13",4826,52,52.714,231,3,3.143
"8624","SYR","2020-10-14",4883,57,54.143,234,3,3.143
"8625","SYR","2020-10-15",4931,48,52.143,238,4,3.286
"8626","SYR","2020-10-16",4987,56,53,241,3,3.286
"8627","SYR","2020-10-17",5033,46,51.429,245,4,3.429
"8628","SYR","2020-10-18",5077,44,51.286,248,3,3.429
"8629","SYR","2020-10-19",5134,57,51.429,251,3,3.286
"8630","SYR","2020-10-20",5180,46,50.571,254,3,3.286
"8631","SYR","2020-10-21",5224,44,48.714,257,3,3.286
"8632","SYR","2020-10-22",5267,43,48,260,3,3.143
"8633","SYR","2020-10-23",5319,52,47.429,264,4,3.286
"8634","SYR","2020-10-24",5359,40,46.571,267,3,3.143
"8635","SYR","2020-10-25",5408,49,47.286,269,2,3
"8636","SYR","2020-10-26",5461,53,46.714,272,3,3
"8637","SYR","2020-10-27",5528,67,49.714,275,3,3
"8638","SYR","2020-10-28",5580,52,50.857,278,3,3
"8639","SYR","2020-10-29",5633,53,52.286,281,3,3
"8640","SYR","2020-10-30",5683,50,52,285,4,3
"8641","SYR","2020-10-31",5728,45,52.714,288,3,3
"8642","SYR","2020-11-01",5789,61,54.429,292,4,3.286
"8643","SYR","2020-11-02",5843,54,54.571,295,3,3.286
"8644","SYR","2020-11-03",5888,45,51.429,298,3,3.286
"8645","SYR","2020-11-04",5964,76,54.857,301,3,3.286
"8646","SYR","2020-11-05",6040,76,58.143,305,4,3.429
"8647","SYR","2020-11-06",6102,62,59.857,309,4,3.429
"8648","SYR","2020-11-07",6147,45,59.857,313,4,3.571
"8649","SYR","2020-11-08",6215,68,60.857,317,4,3.571
"8650","SYR","2020-11-09",6284,69,63,321,4,3.714
"8651","SYR","2020-11-10",6352,68,66.286,325,4,3.857
"8652","SYR","2020-11-11",6421,69,65.286,329,4,4
"8653","SYR","2020-11-12",6486,65,63.714,333,4,4
"8654","SYR","2020-11-13",6552,66,64.286,337,4,4
"8655","SYR","2020-11-14",6613,61,66.571,341,4,4
"8656","SYR","2020-11-15",6684,71,67,345,4,4
"8657","SYR","2020-11-16",6759,75,67.857,350,5,4.143
"8658","SYR","2020-11-17",6836,77,69.143,354,4,4.143
"8659","SYR","2020-11-18",6919,83,71.143,358,4,4.143
"8660","SYR","2020-11-19",6991,72,72.143,363,5,4.286
"8661","SYR","2020-11-20",7079,88,75.286,368,5,4.429
"8662","SYR","2020-11-21",7154,75,77.286,372,4,4.429
"8663","SYR","2020-11-22",7225,71,77.286,376,4,4.429
"8664","SYR","2020-11-23",7295,70,76.571,380,4,4.286
"8665","SYR","2020-11-24",7369,74,76.143,385,5,4.429
"8666","SYR","2020-11-25",7459,90,77.143,391,6,4.714
"8667","SYR","2020-11-26",7542,83,78.714,399,8,5.143
"8668","SYR","2020-11-27",7635,93,79.429,404,5,5.143
"8669","SYR","2020-11-28",7715,80,80.143,409,5,5.286
"8670","SYR","2020-11-29",7797,82,81.714,413,4,5.286
"8671","SYR","2020-11-30",7887,90,84.571,417,4,5.286
"8672","SYR","2020-12-01",7973,86,86.286,422,5,5.286
"8673","SYR","2020-12-02",8059,86,85.714,426,4,5
"8674","SYR","2020-12-03",8147,88,86.429,432,6,4.714
"8675","SYR","2020-12-04",8233,86,85.429,437,5,4.714
"8676","SYR","2020-12-05",8320,87,86.429,442,5,4.714
"8677","SYR","2020-12-06",8403,83,86.571,447,5,4.857
"8678","SYR","2020-12-07",8490,87,86.143,452,5,5
"8679","SYR","2020-12-08",8580,90,86.714,458,6,5.143
"8680","SYR","2020-12-09",8675,95,88,465,7,5.571
"8681","SYR","2020-12-10",8787,112,91.429,476,11,6.286
"8682","SYR","2020-12-11",8911,124,96.857,491,15,7.714
"8683","SYR","2020-12-12",9041,130,103,506,15,9.143
"8684","SYR","2020-12-13",9166,125,109,518,12,10.143
"8685","SYR","2020-12-14",9302,136,116,530,12,11.143
"8686","SYR","2020-12-15",9452,150,124.571,543,13,12.143
"8687","SYR","2020-12-16",9603,151,132.571,554,11,12.714
"8688","SYR","2020-12-17",9759,156,138.857,571,17,13.571
"8689","SYR","2020-12-18",9928,169,145.286,591,20,14.286
"8690","SYR","2020-12-19",10050,122,144.143,601,10,13.571
"8691","SYR","2020-12-20",10195,145,147,610,9,13.143
"8692","SYR","2020-12-21",10318,123,145.143,621,11,13
"8693","SYR","2020-12-22",10442,124,141.429,630,9,12.429
"8694","SYR","2020-12-23",10571,129,138.286,641,11,12.429
"8695","SYR","2020-12-24",10701,130,134.571,652,11,11.571
"8696","SYR","2020-12-25",10821,120,127.571,660,8,9.857
"8697","SYR","2020-12-26",10932,111,126,669,9,9.714
"8698","SYR","2020-12-27",11033,101,119.714,678,9,9.714
"8699","SYR","2020-12-28",11138,105,117.143,686,8,9.286
"8700","SYR","2020-12-29",11243,105,114.429,696,10,9.429
"8701","SYR","2020-12-30",11344,101,110.429,704,8,9
"8702","SYR","2020-12-31",11434,90,104.714,711,7,8.429
"8703","SYR","2021-01-01",11526,92,100.714,717,6,8.143
"8704","SYR","2021-01-02",11616,90,97.714,723,6,7.714
"8705","SYR","2021-01-03",11710,94,96.714,729,6,7.286
"8706","SYR","2021-01-04",11799,89,94.429,734,5,6.857
"8707","SYR","2021-01-05",11890,91,92.429,741,7,6.429
"8708","SYR","2021-01-06",11988,98,92,747,6,6.143
"8709","SYR","2021-01-07",12084,96,92.857,755,8,6.286
"8710","SYR","2021-01-08",12179,95,93.286,763,8,6.571
"8711","SYR","2021-01-09",12274,95,94,768,5,6.429
"8712","SYR","2021-01-10",12364,90,93.429,774,6,6.429
"8713","SYR","2021-01-11",12462,98,94.714,781,7,6.714
"8714","SYR","2021-01-12",12558,96,95.429,790,9,7
"8715","SYR","2021-01-13",12660,102,96,799,9,7.429
"8716","SYR","2021-01-14",12760,100,96.571,809,10,7.714
"8717","SYR","2021-01-15",12850,90,95.857,817,8,7.714
"8718","SYR","2021-01-16",12942,92,95.429,824,7,8
"8719","SYR","2021-01-17",13036,94,96,832,8,8.286
"8720","SYR","2021-01-18",13132,96,95.714,841,9,8.571
"8721","SYR","2021-01-19",13224,92,95.143,850,9,8.571
"8722","SYR","2021-01-20",13313,89,93.286,858,8,8.429
"8723","SYR","2021-01-21",13398,85,91.143,866,8,8.143
"8724","SYR","2021-01-22",13479,81,89.857,873,7,8
"8725","SYR","2021-01-23",13557,78,87.857,879,6,7.857
"8726","SYR","2021-01-24",13628,71,84.571,885,6,7.571
"8727","SYR","2021-01-25",13697,69,80.714,890,5,7
"8728","SYR","2021-01-26",13762,65,76.857,895,5,6.429
"8729","SYR","2021-01-27",13823,61,72.857,900,5,6
"8730","SYR","2021-01-28",13885,62,69.571,906,6,5.714
"8731","SYR","2021-01-29",13944,59,66.429,911,5,5.429
"8732","SYR","2021-01-30",13998,54,63,916,5,5.286
"8733","SYR","2021-01-31",14048,50,60,921,5,5.143
"8734","SYR","2021-02-01",14096,48,57,926,5,5.143
"8735","SYR","2021-02-02",14142,46,54.286,929,3,4.857
"8736","SYR","2021-02-03",14202,60,54.143,933,4,4.714
"8737","SYR","2021-02-04",14267,65,54.571,938,5,4.571
"8738","SYR","2021-02-05",14338,71,56.286,943,5,4.571
"8739","SYR","2021-02-06",14408,70,58.571,947,4,4.429
"8740","SYR","2021-02-07",14477,69,61.286,952,5,4.429
"8741","SYR","2021-02-08",14551,74,65,958,6,4.571
"8742","SYR","2021-02-09",14611,60,67,961,3,4.571
"8743","SYR","2021-02-10",14668,57,66.571,965,4,4.571
"8744","SYR","2021-02-11",14724,56,65.286,968,3,4.286
"8745","SYR","2021-02-12",14765,41,61,971,3,4
"8746","SYR","2021-02-13",14820,55,58.857,975,4,4
"8747","SYR","2021-02-14",14863,43,55.143,978,3,3.714
"8748","SYR","2021-02-15",14906,43,50.714,981,3,3.286
"8749","SYR","2021-02-16",14951,45,48.571,984,3,3.286
"8750","SYR","2021-02-17",15001,50,47.571,987,3,3.143
"8751","SYR","2021-02-18",15045,44,45.857,990,3,3.143
"8752","SYR","2021-02-19",15094,49,47,994,4,3.286
"8753","SYR","2021-02-20",15143,49,46.143,996,2,3
"8754","SYR","2021-02-21",15179,36,45.143,998,2,2.857
"8755","SYR","2021-02-22",15230,51,46.286,1001,3,2.857
"8756","SYR","2021-02-23",15282,52,47.286,1004,3,2.857
"8757","SYR","2021-02-24",15343,61,48.857,1008,4,3
"8758","SYR","2021-02-25",15405,62,51.429,1014,6,3.429
"8759","SYR","2021-02-26",15467,62,53.286,1018,4,3.429
"8760","SYR","2021-02-27",15533,66,55.714,1023,5,3.857
"8761","SYR","2021-02-28",15588,55,58.429,1027,4,4.143
"8762","SYR","2021-03-01",15642,54,58.857,1032,5,4.429
"8763","SYR","2021-03-02",15696,54,59.143,1039,7,5
"8764","SYR","2021-03-03",15753,57,58.571,1045,6,5.286
"8765","SYR","2021-03-04",15815,62,58.571,1050,5,5.143
"8766","SYR","2021-03-05",15870,55,57.571,1054,4,5.143
"8767","SYR","2021-03-06",15925,55,56,1058,4,5
"8768","SYR","2021-03-07",15981,56,56.143,1063,5,5.143
"8769","SYR","2021-03-08",16042,61,57.143,1068,5,5.143
"8770","SYR","2021-03-09",16117,75,60.143,1074,6,5
"8771","SYR","2021-03-10",16187,70,62,1079,5,4.857
"8772","SYR","2021-03-11",16257,70,63.143,1085,6,5
"8773","SYR","2021-03-12",16328,71,65.429,1090,5,5.143
"8774","SYR","2021-03-13",16401,73,68,1094,4,5.143
"8775","SYR","2021-03-14",16478,77,71,1099,5,5.143
"8776","SYR","2021-03-15",16556,78,73.429,1104,5,5.143
"8777","SYR","2021-03-16",16656,100,77,1110,6,5.143
"8778","SYR","2021-03-17",16776,120,84.143,1120,10,5.857
"8779","SYR","2021-03-18",16925,149,95.429,1130,10,6.429
"8780","SYR","2021-03-19",17077,152,107,1141,11,7.286
"8781","SYR","2021-03-20",17240,163,119.857,1153,12,8.429
"8782","SYR","2021-03-21",17411,171,133.286,1163,10,9.143
"8783","SYR","2021-03-22",17583,172,146.714,1175,12,10.143
"8784","SYR","2021-03-23",17743,160,155.286,1183,8,10.429
"8785","SYR","2021-03-24",17896,153,160,1195,12,10.714
"8786","SYR","2021-03-25",18046,150,160.143,1206,11,10.857
"8787","SYR","2021-03-26",18201,155,160.571,1216,10,10.714
"8788","SYR","2021-03-27",18356,155,159.429,1227,11,10.571
"8789","SYR","2021-03-28",18498,142,155.286,1239,12,10.857
"8790","SYR","2021-03-29",18638,140,150.714,1247,8,10.286
"8791","SYR","2021-03-30",18775,137,147.429,1254,7,10.143
"8792","SYR","2021-03-31",18909,134,144.714,1265,11,10
"8793","SYR","2021-04-01",19039,130,141.857,1274,9,9.714
"8794","SYR","2021-04-02",19164,125,137.571,1288,14,10.286
"8795","SYR","2021-04-03",19284,120,132.571,1299,11,10.286
"8796","SYR","2021-04-04",19404,120,129.429,1313,14,10.571
"8797","SYR","2021-04-05",19526,122,126.857,1323,10,10.857
"8798","SYR","2021-04-06",19641,115,123.714,1332,9,11.143
"8799","SYR","2021-04-07",19761,120,121.714,1342,10,11
"8800","SYR","2021-04-08",19883,122,120.571,1352,10,11.143
"8801","SYR","2021-04-09",20008,125,120.571,1360,8,10.286
"8802","SYR","2021-04-10",20118,110,119.143,1368,8,9.857
"8803","SYR","2021-04-11",20226,108,117.429,1378,10,9.286
"8804","SYR","2021-04-12",20331,105,115,1385,7,8.857
"8805","SYR","2021-04-13",20435,104,113.429,1392,7,8.571
"8806","SYR","2021-04-14",20555,120,113.429,1402,10,8.571
"8807","SYR","2021-04-15",20713,158,118.571,1414,12,8.857
"8808","SYR","2021-04-16",20856,143,121.143,1423,9,9
"8809","SYR","2021-04-17",21004,148,126.571,1437,14,9.857
"8810","SYR","2021-04-18",21142,138,130.857,1446,9,9.714
"8811","SYR","2021-04-19",21279,137,135.429,1456,10,10.143
"8812","SYR","2021-04-20",21433,154,142.571,1468,12,10.857
"8813","SYR","2021-04-21",21584,151,147,1483,15,11.571
"8814","SYR","2021-04-22",21725,141,144.571,1496,13,11.714
"8815","SYR","2021-04-23",21864,139,144,1510,14,12.429
"8816","SYR","2021-04-24",21999,135,142.143,1526,16,12.714
"8817","SYR","2021-04-25",22135,136,141.857,1537,11,13
"8818","SYR","2021-04-26",22265,130,140.857,1548,11,13.143
"8819","SYR","2021-04-27",22389,124,136.571,1559,11,13
"8820","SYR","2021-04-28",22513,124,132.714,1572,13,12.714
"8821","SYR","2021-04-29",22631,118,129.429,1583,11,12.429
"8822","SYR","2021-04-30",22733,102,124.143,1592,9,11.714
"8823","SYR","2021-05-01",22818,85,117,1598,6,10.286
"8824","SYR","2021-05-02",22898,80,109,1603,5,9.429
"8825","SYR","2021-05-03",22977,79,101.714,1610,7,8.857
"8826","SYR","2021-05-04",23051,74,94.571,1617,7,8.286
"8827","SYR","2021-05-05",23121,70,86.857,1625,8,7.571
"8828","SYR","2021-05-06",23191,70,80,1631,6,6.857
"8829","SYR","2021-05-07",23256,65,74.714,1639,8,6.714
"8830","SYR","2021-05-08",23319,63,71.571,1648,9,7.143
"8831","SYR","2021-05-09",23379,60,68.714,1657,9,7.714
"8832","SYR","2021-05-10",23439,60,66,1664,7,7.714
"8833","SYR","2021-05-11",23490,51,62.714,1670,6,7.571
"8834","SYR","2021-05-12",23543,53,60.286,1676,6,7.286
"8835","SYR","2021-05-13",23595,52,57.714,1682,6,7.286
"8836","SYR","2021-05-14",23645,50,55.571,1688,6,7
"8837","SYR","2021-05-15",23693,48,53.429,1693,5,6.429
"8838","SYR","2021-05-16",23738,45,51.286,1698,5,5.857
"8839","SYR","2021-05-17",23788,50,49.857,1705,7,5.857
"8840","SYR","2021-05-18",23830,42,48.571,1710,5,5.714
"8841","SYR","2021-05-19",23884,54,48.714,1714,4,5.429
"8842","SYR","2021-05-20",23939,55,49.143,1720,6,5.429
"8843","SYR","2021-05-21",23996,57,50.143,1724,4,5.143
"8844","SYR","2021-05-22",24052,56,51.286,1729,5,5.143
"8845","SYR","2021-05-23",24117,65,54.143,1734,5,5.143
"8846","SYR","2021-05-24",24187,70,57,1740,6,5
"8847","SYR","2021-05-25",24252,65,60.286,1745,5,5
"8848","SYR","2021-05-26",24315,63,61.571,1750,5,5.143
"8849","SYR","2021-05-27",24365,50,60.857,1754,4,4.857
"8850","SYR","2021-05-28",24410,45,59.143,1758,4,4.857
"8851","SYR","2021-05-29",24440,30,55.429,1763,5,4.857
"8852","SYR","2021-05-30",24467,27,50,1766,3,4.571
"8853","SYR","2021-05-31",24495,28,44,1770,4,4.286
"8854","SYR","2021-06-01",24529,34,39.571,1774,4,4.143
"8855","SYR","2021-06-02",24559,30,34.857,1778,4,4
"8856","SYR","2021-06-03",24591,32,32.286,1782,4,4
"8857","SYR","2021-06-04",24619,28,29.857,1787,5,4.143
"8858","SYR","2021-06-05",24639,20,28.429,1790,3,3.857
"8859","SYR","2021-06-06",24659,20,27.429,1793,3,3.857
"8860","SYR","2021-06-07",24680,21,26.429,1796,3,3.714
"8861","SYR","2021-06-08",24700,20,24.429,1799,3,3.571
"8862","SYR","2021-06-09",24723,23,23.429,1801,2,3.286
"8863","SYR","2021-06-10",24743,20,21.714,1804,3,3.143
"8864","SYR","2021-06-11",24767,24,21.143,1806,2,2.714
"8865","SYR","2021-06-12",24789,22,21.429,1808,2,2.571
"8866","SYR","2021-06-13",24814,25,22.143,1810,2,2.429
"8867","TUN","2020-03-04",1,1,NA,NA,NA,NA
"8868","TUN","2020-03-05",1,0,NA,NA,NA,NA
"8869","TUN","2020-03-06",1,0,NA,NA,NA,NA
"8870","TUN","2020-03-07",1,0,NA,NA,NA,NA
"8871","TUN","2020-03-08",2,1,NA,NA,NA,NA
"8872","TUN","2020-03-09",2,0,0.286,NA,NA,0
"8873","TUN","2020-03-10",5,3,0.714,NA,NA,0
"8874","TUN","2020-03-11",7,2,0.857,NA,NA,0
"8875","TUN","2020-03-12",7,0,0.857,NA,NA,0
"8876","TUN","2020-03-13",16,9,2.143,NA,NA,0
"8877","TUN","2020-03-14",18,2,2.429,NA,NA,0
"8878","TUN","2020-03-15",18,0,2.286,NA,NA,0
"8879","TUN","2020-03-16",20,2,2.571,NA,NA,0
"8880","TUN","2020-03-17",24,4,2.714,NA,NA,0
"8881","TUN","2020-03-18",29,5,3.143,NA,NA,0
"8882","TUN","2020-03-19",39,10,4.571,1,1,0.143
"8883","TUN","2020-03-20",54,15,5.429,1,0,0.143
"8884","TUN","2020-03-21",60,6,6,1,0,0.143
"8885","TUN","2020-03-22",75,15,8.143,3,2,0.429
"8886","TUN","2020-03-23",89,14,9.857,3,0,0.429
"8887","TUN","2020-03-24",114,25,12.857,4,1,0.571
"8888","TUN","2020-03-25",173,59,20.571,5,1,0.714
"8889","TUN","2020-03-26",197,24,22.571,6,1,0.714
"8890","TUN","2020-03-27",227,30,24.714,6,0,0.714
"8891","TUN","2020-03-28",278,51,31.143,8,2,1
"8892","TUN","2020-03-29",312,34,33.857,8,0,0.714
"8893","TUN","2020-03-30",312,0,31.857,8,0,0.714
"8894","TUN","2020-03-31",394,82,40,10,2,0.857
"8895","TUN","2020-04-01",423,29,35.714,12,2,1
"8896","TUN","2020-04-02",455,32,36.857,14,2,1.143
"8897","TUN","2020-04-03",495,40,38.286,18,4,1.714
"8898","TUN","2020-04-04",553,58,39.286,18,0,1.429
"8899","TUN","2020-04-05",574,21,37.429,22,4,2
"8900","TUN","2020-04-06",596,22,40.571,22,0,2
"8901","TUN","2020-04-07",623,27,32.714,23,1,1.857
"8902","TUN","2020-04-08",628,5,29.286,24,1,1.714
"8903","TUN","2020-04-09",643,15,26.857,25,1,1.571
"8904","TUN","2020-04-10",671,28,25.143,25,0,1
"8905","TUN","2020-04-11",685,14,18.857,28,3,1.429
"8906","TUN","2020-04-12",707,22,19,31,3,1.286
"8907","TUN","2020-04-13",726,19,18.571,34,3,1.714
"8908","TUN","2020-04-14",747,21,17.714,34,0,1.571
"8909","TUN","2020-04-15",780,33,21.714,35,1,1.571
"8910","TUN","2020-04-16",822,42,25.571,37,2,1.714
"8911","TUN","2020-04-17",864,42,27.571,37,0,1.714
"8912","TUN","2020-04-18",864,0,25.571,37,0,1.286
"8913","TUN","2020-04-19",879,15,24.571,38,1,1
"8914","TUN","2020-04-20",884,5,22.571,38,0,0.571
"8915","TUN","2020-04-21",884,0,19.571,38,0,0.571
"8916","TUN","2020-04-22",909,25,18.429,38,0,0.429
"8917","TUN","2020-04-23",918,9,13.714,38,0,0.143
"8918","TUN","2020-04-24",922,4,8.286,38,0,0.143
"8919","TUN","2020-04-25",939,17,10.714,38,0,0.143
"8920","TUN","2020-04-26",949,10,10,38,0,0
"8921","TUN","2020-04-27",967,18,11.857,39,1,0.143
"8922","TUN","2020-04-28",975,8,13,40,1,0.286
"8923","TUN","2020-04-29",980,5,10.143,40,0,0.286
"8924","TUN","2020-04-30",994,14,10.857,41,1,0.429
"8925","TUN","2020-05-01",998,4,10.857,41,0,0.429
"8926","TUN","2020-05-02",1009,11,10,42,1,0.571
"8927","TUN","2020-05-03",1013,4,9.143,42,0,0.571
"8928","TUN","2020-05-04",1018,5,7.286,43,1,0.571
"8929","TUN","2020-05-05",1022,4,6.714,43,0,0.429
"8930","TUN","2020-05-06",1025,3,6.429,43,0,0.429
"8931","TUN","2020-05-07",1026,1,4.571,44,1,0.429
"8932","TUN","2020-05-08",1030,4,4.571,45,1,0.571
"8933","TUN","2020-05-09",1032,2,3.286,45,0,0.429
"8934","TUN","2020-05-10",1032,0,2.714,45,0,0.429
"8935","TUN","2020-05-11",1032,0,2,45,0,0.286
"8936","TUN","2020-05-12",1032,0,1.429,45,0,0.286
"8937","TUN","2020-05-13",1032,0,1,45,0,0.286
"8938","TUN","2020-05-14",1032,0,0.857,45,0,0.143
"8939","TUN","2020-05-15",1035,3,0.714,45,0,0
"8940","TUN","2020-05-16",1037,2,0.714,45,0,0
"8941","TUN","2020-05-17",1037,0,0.714,45,0,0
"8942","TUN","2020-05-18",1043,6,1.571,46,1,0.143
"8943","TUN","2020-05-19",1044,1,1.714,47,1,0.286
"8944","TUN","2020-05-20",1045,1,1.857,47,0,0.286
"8945","TUN","2020-05-21",1046,1,2,47,0,0.286
"8946","TUN","2020-05-22",1048,2,1.857,47,0,0.286
"8947","TUN","2020-05-23",1048,0,1.571,48,1,0.429
"8948","TUN","2020-05-24",1051,3,2,48,0,0.429
"8949","TUN","2020-05-25",1051,0,1.143,48,0,0.286
"8950","TUN","2020-05-26",1051,0,1,48,0,0.143
"8951","TUN","2020-05-27",1051,0,0.857,48,0,0.143
"8952","TUN","2020-05-28",1068,17,3.143,48,0,0.143
"8953","TUN","2020-05-29",1071,3,3.286,48,0,0.143
"8954","TUN","2020-05-30",1076,5,4,48,0,0
"8955","TUN","2020-05-31",1077,1,3.714,48,0,0
"8956","TUN","2020-06-01",1084,7,4.714,48,0,0
"8957","TUN","2020-06-02",1086,2,5,48,0,0
"8958","TUN","2020-06-03",1087,1,5.143,49,1,0.143
"8959","TUN","2020-06-04",1087,0,2.714,49,0,0.143
"8960","TUN","2020-06-05",1087,0,2.286,49,0,0.143
"8961","TUN","2020-06-06",1087,0,1.571,49,0,0.143
"8962","TUN","2020-06-07",1087,0,1.429,49,0,0.143
"8963","TUN","2020-06-08",1087,0,0.429,49,0,0.143
"8964","TUN","2020-06-09",1087,0,0.143,49,0,0.143
"8965","TUN","2020-06-10",1087,0,0,49,0,0
"8966","TUN","2020-06-11",1087,0,0,49,0,0
"8967","TUN","2020-06-12",1093,6,0.857,49,0,0
"8968","TUN","2020-06-13",1094,1,1,49,0,0
"8969","TUN","2020-06-14",1096,2,1.286,49,0,0
"8970","TUN","2020-06-15",1110,14,3.286,49,0,0
"8971","TUN","2020-06-16",1125,15,5.429,49,0,0
"8972","TUN","2020-06-17",1128,3,5.857,50,1,0.143
"8973","TUN","2020-06-18",1132,4,6.429,50,0,0.143
"8974","TUN","2020-06-19",1146,14,7.571,50,0,0.143
"8975","TUN","2020-06-20",1156,10,8.857,50,0,0.143
"8976","TUN","2020-06-21",1157,1,8.714,50,0,0.143
"8977","TUN","2020-06-22",1159,2,7,50,0,0.143
"8978","TUN","2020-06-23",1159,0,4.857,50,0,0.143
"8979","TUN","2020-06-24",1160,1,4.571,50,0,0
"8980","TUN","2020-06-25",1162,2,4.286,50,0,0
"8981","TUN","2020-06-26",1164,2,2.571,50,0,0
"8982","TUN","2020-06-27",1168,4,1.714,50,0,0
"8983","TUN","2020-06-28",1169,1,1.714,50,0,0
"8984","TUN","2020-06-29",1172,3,1.857,50,0,0
"8985","TUN","2020-06-30",1174,2,2.143,50,0,0
"8986","TUN","2020-07-01",1175,1,2.143,50,0,0
"8987","TUN","2020-07-02",1178,3,2.286,50,0,0
"8988","TUN","2020-07-03",1181,3,2.429,50,0,0
"8989","TUN","2020-07-04",1186,5,2.571,50,0,0
"8990","TUN","2020-07-05",1188,2,2.714,50,0,0
"8991","TUN","2020-07-06",1199,11,3.857,50,0,0
"8992","TUN","2020-07-07",1205,6,4.429,50,0,0
"8993","TUN","2020-07-08",1221,16,6.571,50,0,0
"8994","TUN","2020-07-09",1231,10,7.571,50,0,0
"8995","TUN","2020-07-10",1240,9,8.429,50,0,0
"8996","TUN","2020-07-11",1245,5,8.429,50,0,0
"8997","TUN","2020-07-12",1263,18,10.714,50,0,0
"8998","TUN","2020-07-13",1302,39,14.714,50,0,0
"8999","TUN","2020-07-14",1306,4,14.429,50,0,0
"9000","TUN","2020-07-15",1319,13,14,50,0,0
"9001","TUN","2020-07-16",1327,8,13.714,50,0,0
"9002","TUN","2020-07-17",1336,9,13.714,50,0,0
"9003","TUN","2020-07-18",1348,12,14.714,50,0,0
"9004","TUN","2020-07-19",1374,26,15.857,50,0,0
"9005","TUN","2020-07-20",1381,7,11.286,50,0,0
"9006","TUN","2020-07-21",1389,8,11.857,50,0,0
"9007","TUN","2020-07-22",1394,5,10.714,50,0,0
"9008","TUN","2020-07-23",1406,12,11.286,50,0,0
"9009","TUN","2020-07-24",1425,19,12.714,50,0,0
"9010","TUN","2020-07-25",1443,18,13.571,50,0,0
"9011","TUN","2020-07-26",1452,9,11.143,50,0,0
"9012","TUN","2020-07-27",1455,3,10.571,50,0,0
"9013","TUN","2020-07-28",1468,13,11.286,50,0,0
"9014","TUN","2020-07-29",1488,20,13.429,50,0,0
"9015","TUN","2020-07-30",1514,26,15.429,50,0,0
"9016","TUN","2020-07-31",1535,21,15.714,50,0,0
"9017","TUN","2020-08-01",1552,17,15.571,51,1,0.143
"9018","TUN","2020-08-02",1561,9,15.571,51,0,0.143
"9019","TUN","2020-08-03",1565,4,15.714,51,0,0.143
"9020","TUN","2020-08-04",1584,19,16.571,51,0,0.143
"9021","TUN","2020-08-05",1601,17,16.143,51,0,0.143
"9022","TUN","2020-08-06",1642,41,18.286,51,0,0.143
"9023","TUN","2020-08-07",1656,14,17.286,51,0,0.143
"9024","TUN","2020-08-08",1678,22,18,51,0,0
"9025","TUN","2020-08-09",1697,19,19.429,51,0,0
"9026","TUN","2020-08-10",1717,20,21.714,51,0,0
"9027","TUN","2020-08-11",1738,21,22,52,1,0.143
"9028","TUN","2020-08-12",1780,42,25.571,52,0,0.143
"9029","TUN","2020-08-13",1847,67,29.286,53,1,0.286
"9030","TUN","2020-08-14",1903,56,35.286,53,0,0.286
"9031","TUN","2020-08-15",2023,120,49.286,54,1,0.429
"9032","TUN","2020-08-16",2107,84,58.571,54,0,0.429
"9033","TUN","2020-08-17",2185,78,66.857,56,2,0.714
"9034","TUN","2020-08-18",2314,129,82.286,57,1,0.714
"9035","TUN","2020-08-19",2427,113,92.429,60,3,1.143
"9036","TUN","2020-08-20",2543,116,99.429,63,3,1.429
"9037","TUN","2020-08-21",2607,64,100.571,64,1,1.571
"9038","TUN","2020-08-22",2738,131,102.143,68,4,2
"9039","TUN","2020-08-23",2818,80,101.571,71,3,2.429
"9040","TUN","2020-08-24",2893,75,101.143,71,0,2.143
"9041","TUN","2020-08-25",3069,176,107.857,71,0,2
"9042","TUN","2020-08-26",3206,137,111.286,71,0,1.571
"9043","TUN","2020-08-27",3323,117,111.429,73,2,1.429
"9044","TUN","2020-08-28",3461,138,122,74,1,1.429
"9045","TUN","2020-08-29",3572,111,119.143,76,2,1.143
"9046","TUN","2020-08-30",3685,113,123.857,76,0,0.714
"9047","TUN","2020-08-31",3803,118,130,77,1,0.857
"9048","TUN","2020-09-01",3963,160,127.714,80,3,1.286
"9049","TUN","2020-09-02",4196,233,141.429,81,1,1.429
"9050","TUN","2020-09-03",4394,198,153,84,3,1.571
"9051","TUN","2020-09-04",4542,148,154.429,87,3,1.857
